Date,Day,Answer,Clue,Dir
17 Aug 18,Fri,Incense,Cause anger at home with a dreadful scene,A
17 Aug 18,Fri,Remark,Comment about a blemish,A
17 Aug 18,Fri,Leader,Chief advertisement in film put back,A
17 Aug 18,Fri,Escapade,Venture to make a getaway about the present time,A
17 Aug 18,Fri,Passover,Fail to notice an ancient festival,A
17 Aug 18,Fri,Forage,Look for a scrap when the enemy is about,A
17 Aug 18,Fri,Course,Company sure to change direction,A
17 Aug 18,Fri,Wassail,"It's a festive song, but the fool comes in to lament",A
17 Aug 18,Fri,Air-gun,Weapon used by the pilot to defend himself?,A
17 Aug 18,Fri,Heydays,"Prosperous times when the grass is garnered, we hear",A
17 Aug 18,Fri,Charred,Tea rose scorched,D
17 Aug 18,Fri,Grimace,The expression of a stern-faced expert,D
17 Aug 18,Fri,Entrap,Catch a parent in trouble!,D
17 Aug 18,Fri,Ringlets,Circular locks,D
17 Aug 18,Fri,Pieman,Sanctimonious name written up showing food purveyor,D
17 Aug 18,Fri,Lashes,Ties down and whips,D
17 Aug 18,Fri,Asperity,The harshness of various parties by the end of the day,D
17 Aug 18,Fri,Average,Mean to make a declaration a long time afterwards,D
17 Aug 18,Fri,Orleans,Ron Lea's diverted to French city,D
17 Aug 18,Fri,Solace,Thus frilly stuff provides comfort,D
17 Aug 18,Fri,Raised,Put up an attack round the south-east,D
17 Aug 18,Fri,Stolid,The dolt is amazingly impassive,D
18 Aug 18,Sat,Piano recital,Soft article arranged for a performance,A
18 Aug 18,Sat,Amend,Change the people in the commercial,A
18 Aug 18,Sat,Atone,Make amends in the afternoon perhaps,A
18 Aug 18,Sat,Yes,"Indeed, the Yorkshire opener got two points",A
18 Aug 18,Sat,Derring-do,Initially deafening din Roger created with boldness,A
18 Aug 18,Sat,Homage,It's paid when silver is found in the house,A
18 Aug 18,Sat,Basset,Beasts upset the dog,A
18 Aug 18,Sat,Sanctuary,Can't Ray get us involved in building a holy place,A
18 Aug 18,Sat,Are,Existing in Barents Sea,A
18 Aug 18,Sat,Level,What a man is on when not crossing,A
18 Aug 18,Sat,Evade,Avoid the boy returning to the East,A
18 Aug 18,Sat,Plane spotter,Quiet street protest about an aviation enthusiast,A
18 Aug 18,Sat,Penny whistle,Girl let wish become music-maker,D
18 Aug 18,Sat,Ode,Poem from Rhodesia,D
18 Aug 18,Sat,Elders,Presbyter's trees,D
18 Aug 18,Sat,Imaginary,One woman has a drink - it's unreal,D
18 Aug 18,Sat,Among,In the midst of mango distribution,D
18 Aug 18,Sat,Key of the door,Does it open number 21,D
18 Aug 18,Sat,Assam,A large quantity goes back to Indian state,D
18 Aug 18,Sat,Digitalin,Figured in a treatment for heart disease,D
18 Aug 18,Sat,Shape,Phase out the form,D
18 Aug 18,Sat,Easels,Leases out stands for artists,D
18 Aug 18,Sat,Novel,A man gets five in a book,D
18 Aug 18,Sat,Ado,A party causes fuss,D
20 Aug 18,Mon,Docile,Coiled up and became submissive,A
20 Aug 18,Mon,Jetsam,Man gets on a plane to find what's thrown overboard,A
20 Aug 18,Mon,Rhondda Valley,Had Don really gone out to conceal victory here?,A
20 Aug 18,Mon,Spiders,Creatures sometimes on a snooker table,A
20 Aug 18,Mon,Irate,One in the broken tier is angry,A
20 Aug 18,Mon,Agate,Stone and silver tea-service,A
20 Aug 18,Mon,Snide,Enid's becoming bogus,A
20 Aug 18,Mon,Ether,There's new anaesthetic,A
20 Aug 18,Mon,Present,Here's a gift,A
20 Aug 18,Mon,Persian carpet,As a pert prince might cover the floor,A
20 Aug 18,Mon,Dryers,Doctors taking in whisky and domestic appliances,A
20 Aug 18,Mon,Adores,Loves to have a party at the house,A
20 Aug 18,Mon,Duress,Compulsion sure to be changed in extreme darkness,D
20 Aug 18,Mon,Cooking sherry,This could make it a trifle alcoholic,D
20 Aug 18,Mon,Lodge,How Freemasons might make a complaint?,D
20 Aug 18,Mon,Elation,Great joy of having a broken toenail,D
20 Aug 18,Mon,Salt and pepper,Pat lends paper out in pots,D
20 Aug 18,Mon,Mayhem,Month he gets a lot of violent destruction,D
20 Aug 18,Mon,Balsa,Graduate takes student to South Africa to find wood,D
20 Aug 18,Mon,Terrier,Make a mistake with row about a dog,D
20 Aug 18,Mon,Helped,Assisted and held a record back inside,D
20 Aug 18,Mon,Spine,Pines in order to get a bone,D
20 Aug 18,Mon,States,Says what the conditions are,D
20 Aug 18,Mon,Eland,Overladen animal,D
21 Aug 18,Tue,Bachelor,Composer has new role for a single,A
21 Aug 18,Tue,Eric,The Queen is in charge of him,A
21 Aug 18,Tue,Star,Rodents backing a celebrity,A
21 Aug 18,Tue,Educated,Taught to give an English coin to the journalist,A
21 Aug 18,Tue,Snout,A nose for tobacco,A
21 Aug 18,Tue,Iranian,I managed the boy from the Middle East,A
21 Aug 18,Tue,Take the pledge,Helped get Kate to come out and give up alcohol,A
21 Aug 18,Tue,Monolith,Oil spilt in January column,A
21 Aug 18,Tue,Pelt,Throw the skin,A
21 Aug 18,Tue,Enthral,Outran the student to captivate,A
21 Aug 18,Tue,Crook,Villain's stick,A
21 Aug 18,Tue,Tick,The right sign?,A
21 Aug 18,Tue,Asterisk,9 makes spilling teas a hazard,A
21 Aug 18,Tue,Antenna,Insect she picked up on an aerial,D
21 Aug 18,Tue,Hirsute,Said the woman's outfit was covered in hair,D
21 Aug 18,Tue,Old wives' tales,Will Dave's toe be treated with traditional wisdom?,D
21 Aug 18,Tue,Retried,Courting again?,D
21 Aug 18,Tue,Cadence,Beat the bounder upsetting the EEC meeting around the capital of the Netherlands,D
21 Aug 18,Tue,Scrawl,Science has the right law about scribble,D
21 Aug 18,Tue,Tempest,Storm when the Secretary is French,D
21 Aug 18,Tue,Kinetic,Nice kit tangled when moving,D
21 Aug 18,Tue,Tilers,Sir let workmen out,D
21 Aug 18,Tue,Emperor,First Euro-MP to make a mistake about love becomes ruler,D
21 Aug 18,Tue,Gallows,Logs law about a place of execution,D
22 Aug 18,Wed,Stethoscope,Doctor's instrument set the cops up when hiding the ring,A
22 Aug 18,Wed,Raccoon,A corn company upset an animal,A
22 Aug 18,Wed,Radio,Do air-waves make a wireless?,A
22 Aug 18,Wed,Hotel,Warm when the French return to the inn,A
22 Aug 18,Wed,Resolve,"Sapper loves, somehow, to decide",A
22 Aug 18,Wed,Prompt,Quick reminder,A
22 Aug 18,Wed,Glider,Lid Reg used to build a plane,A
22 Aug 18,Wed,Elusive,Use evil to become difficult to catch,A
22 Aug 18,Wed,Baton,Stick! Don't throw your wicket away!,A
22 Aug 18,Wed,Iceni,One nice outing for Boadicea's people,A
22 Aug 18,Wed,Satinet,Tie ants up with material,A
22 Aug 18,Wed,Stage-struck,Hit by coach when infatuated with the theatre,A
22 Aug 18,Wed,Tacit,Act up when it is unspoken,D
22 Aug 18,Wed,Trollop,Supernatural creature finds work for the slattern …,D
22 Aug 18,Wed,Owners,… or news broadcast for the landlords,D
22 Aug 18,Wed,Cares,Is concerned about different races,D
22 Aug 18,Wed,Paddled,Quietly went off and made a splash,D
22 Aug 18,Wed,Orthopaedic,"Photo I cared about concerning the spine, for instance",D
22 Aug 18,Wed,Pomegranate,Rope gateman used to produce fruit,D
22 Aug 18,Wed,Opulent,Wealthy Leon got put out,D
22 Aug 18,Wed,Lobster,Student ordered sorbet and a delicacy,D
22 Aug 18,Wed,Versus,"Against poetry, say",D
22 Aug 18,Wed,Icing,In charge of gin distribution and cake decoration,D
22 Aug 18,Wed,Tunic,Garment cut in error,D
23 Aug 18,Thu,Back,Support from the rear,A
23 Aug 18,Thu,Lashing,Large quantity produced by corporal punishment?,A
23 Aug 18,Thu,Then,At that time in Southend,A
23 Aug 18,Thu,Leave off,Stop activity when permission to go is cancelled,A
23 Aug 18,Thu,Running water,In which athletes can expect to get wet?,A
23 Aug 18,Thu,Struck,Impressed when took industrial action?,A
23 Aug 18,Thu,Matter,Such stuff can have importance,A
23 Aug 18,Thu,Man of letters,Literary correspondent?,A
23 Aug 18,Thu,Shocking,Currently offensive?,A
23 Aug 18,Thu,Peer,Look at a member of the upper house,A
23 Aug 18,Thu,Entry fee,Charge to admit?,A
23 Aug 18,Thu,Tame,Subdue but make unexciting?,A
23 Aug 18,Thu,Buttress,Nevertheless hair can provide a prop,D
23 Aug 18,Thu,Cleaner,Can reel off arrangements for charlady,D
23 Aug 18,Thu,Avenge,Get own back for Geneva breakdown,D
23 Aug 18,Thu,Have a party,Celebrate formation of political group?,D
23 Aug 18,Thu,Noose,So one makes a running knot,D
23 Aug 18,Thu,Sofa,Seat thus offered to the Football Association,D
23 Aug 18,Thu,Disc jockey,Rider in a record event?,D
23 Aug 18,Thu,Preserve,"Beforehand, give a helping of jam",D
23 Aug 18,Thu,Theresa,That's a girl for you!,D
23 Aug 18,Thu,Glance,A quick look from the batsman?,D
23 Aug 18,Thu,About,Concerning sailor away from home,D
23 Aug 18,Thu,Isle,"Lies about Man, for example",D
24 Aug 18,Fri,At most,To test ham as a maximum ...,A
24 Aug 18,Fri,Tied,... bound to change diet ...,A
24 Aug 18,Fri,Plenitude,... until deep trouble brings abundance,A
24 Aug 18,Fri,Cravat,Tie value added tax to car repair,A
24 Aug 18,Fri,Deter,Put off resolve to give up mine,A
24 Aug 18,Fri,Large,Big cellar generally contains it,A
24 Aug 18,Fri,Rear,Bring up the last bit,A
24 Aug 18,Fri,Drama,Doctor takes a graduate to see a play,A
24 Aug 18,Fri,Send,Cause to go south to finish,A
24 Aug 18,Fri,Clive,He enables 100 to exist,A
24 Aug 18,Fri,Gable,End of house signalled by bighead in strong wind,A
24 Aug 18,Fri,String,It is noted when it is plucked,A
24 Aug 18,Fri,Vindicate,Five show how to defend successfully,A
24 Aug 18,Fri,Ruin,Completely spoil one in unbroken succession,A
24 Aug 18,Fri,Red ensign,"Create new pattern, including new head, for flag",A
24 Aug 18,Fri,Stocklist,Investment publication showing leaning to farm animals,D
24 Aug 18,Fri,Repairing,Mending broken marriages?,D
24 Aug 18,Fri,Tilt,Tip up until twisted somewhat,D
24 Aug 18,Fri,Hence,Egg-layer takes half pace from here,D
24 Aug 18,Fri,Mutter,1000 express grumble,D
24 Aug 18,Fri,Side,Not the centre for the team,D
24 Aug 18,Fri,Pared,Trimmed Communist after father,D
24 Aug 18,Fri,Drape,Hang loose fabric on doctor and primate,D
24 Aug 18,Fri,Religious,Or is guile a theological error,D
24 Aug 18,Fri,Free agent,Release spy: he acts without constraint,D
24 Aug 18,Fri,Acute,"Sharp article, quaintly pleasing",D
24 Aug 18,Fri,Dawdle,Lad we'd found out to loiter,D
24 Aug 18,Fri,Laces,50 top cards which may be tied,D
24 Aug 18,Fri,Wine,Drink has victory over egghead,D
24 Aug 18,Fri,Stag,Animal which didn't quite make the theatre,D
25 Aug 18,Sat,Rifle drill,Your arms are essential for doing this exercise,A
25 Aug 18,Sat,Cheques,"Means of verification, we hear, for money orders",A
25 Aug 18,Sat,Chasers,They go after cooling drinks,A
25 Aug 18,Sat,Posy,Disorganised spy ring inside making quite a few bloomers,A
25 Aug 18,Sat,Grip,A piece of luggage to hold tight,A
25 Aug 18,Sat,Seamless,"Having no joints, appear to be smaller, we hear",A
25 Aug 18,Sat,Notaries,Lawyers reason it out!,A
25 Aug 18,Sat,Apse,Some of the chaps enjoy a recess,A
25 Aug 18,Sat,Owing,Because of having failed to settle,A
25 Aug 18,Sat,Special,Particular place is in disarray,A
25 Aug 18,Sat,Magenta,Battle colour,A
25 Aug 18,Sat,Sprag,Frantically grasp some support,A
25 Aug 18,Sat,Reception room,Part of the house used for listening to the radio?,D
25 Aug 18,Sat,Flaws,The first of the federal acts showing defects,D
25 Aug 18,Sat,Ewes,In the sale we sold the farm stock,D
25 Aug 18,Sat,Castor,Oil a swivelled wheel,D
25 Aug 18,Sat,Endanger,Jeopardise the conclusion with passionate feeling,D
25 Aug 18,Sat,Uniform,It's assumed by the serviceman to be unvarying,D
25 Aug 18,Sat,Salute the flag,Pay respect to a high standard?,D
25 Aug 18,Sat,Nitrogen,The first of the nurserymen to get iron mixture - it helps the plants to grow,D
25 Aug 18,Sat,Getting down to it,How the miner is applying himself to the job!,D
25 Aug 18,Sat,Red sea,Tangled reeds on a stretch of water in the Middle East,D
25 Aug 18,Sat,Prior,Previous leader of the brethren,D
27 Aug 18,Mon,Entire,Part of the document I returned complete,A
27 Aug 18,Mon,Postal,Plato's translation describing a corresponding service,A
27 Aug 18,Mon,Bonfire,No fibre needed for this blazer,A
27 Aug 18,Mon,Clubs,A suit indispensable to the golfer,A
27 Aug 18,Mon,Gait,"A way of walking to the entrance, we hear",A
27 Aug 18,Mon,Chant,A noted part of the service,A
27 Aug 18,Mon,Hands,Deck labourers found in Portsmouth and Southampton,A
27 Aug 18,Mon,Mona,"A girl with regular complaints, one hears",A
27 Aug 18,Mon,Sound,It's healthy to do some plumbing,A
27 Aug 18,Mon,Selfish,"It's not altruistic to market sea-food, by the sound of it",A
27 Aug 18,Mon,Resort,About the kind of place people like to frequent,A
27 Aug 18,Mon,Secret,Religious education in a denomination is arcane,A
27 Aug 18,Mon,Herbage,Receptacle in this place for vegetable matter,D
27 Aug 18,Mon,Stand-in,Understudy almost on his feet,D
27 Aug 18,Mon,Train,A number of coaches provide instruction,D
27 Aug 18,Mon,Forcing,Using coercive methods in the nursery,D
27 Aug 18,Mon,Stout,Robust porter,D
27 Aug 18,Mon,Flesh,Meat taken from the shelf,D
27 Aug 18,Mon,Methodist,The way it's transformed by a Christian,D
27 Aug 18,Mon,Ladders,Defects in the hose used by firemen,D
27 Aug 18,Mon,Copiers,So price fluctuates for duplicators,D
27 Aug 18,Mon,Cachets,Seals a hiding-place near back-street,D
27 Aug 18,Mon,Usury,A practice that attracts unusual interest,D
27 Aug 18,Mon,Pulse,What the doctor takes for leguminous food,D
27 Aug 18,Mon,Alley,A piercing scream coming up the narrow lane,D
28 Aug 18,Tue,Swallow,Engulf bird in the air,A
28 Aug 18,Tue,Car,Vehicle in precarious position,A
28 Aug 18,Tue,Grace accent,Mark on letter spoken of in sepulchral tones?,A
28 Aug 18,Tue,Incense,Could its odour make worshippers angry?,A
28 Aug 18,Tue,Erode,"Eat away part of the rod, evidently",A
28 Aug 18,Tue,Prince,Party leader could be nicer to royal person,A
28 Aug 18,Tue,Attend,Be there for a teetotal finish ...,A
28 Aug 18,Tue,Since,... because offence takes only a half cent,A
28 Aug 18,Tue,Heather,Because she's cold?,A
28 Aug 18,Tue,Alter course,Change heading in menu?,A
28 Aug 18,Tue,Nil,There's nothing in this selection I like,A
28 Aug 18,Tue,Sheltered,The elders gave protection,A
28 Aug 18,Tue,War,Green is up to open hostility,D
28 Aug 18,Tue,Lie-in,"What late riser has, that is with 22 getting up around!",D
28 Aug 18,Tue,Wicked,Evil - like a candle?,D
28 Aug 18,Tue,Present,Tense gift,D
28 Aug 18,Tue,Act together,Be in the same cast and work in harmony,D
28 Aug 18,Tue,Pretender,"For one who makes spurious claims, rep is oddly affectionate",D
28 Aug 18,Tue,Auction sale,Where lots will get knocked down,D
28 Aug 18,Tue,In passing,"Incidentally, when overtaking ...",D
28 Aug 18,Tue,Creates,... makes something new of set race,D
28 Aug 18,Tue,Charge,Make somebody pay for the attack,D
28 Aug 18,Tue,About,Concerning a sailor abroad,D
28 Aug 18,Tue,See,Observe what the bishop is responsible for,D
29 Aug 18,Wed,Atoll,An entry charge for a coral island,A
29 Aug 18,Wed,Wearing,Having clothes on can be conducive to fatigue,A
29 Aug 18,Wed,Kindest,"Send kit around, being most benevolent",A
29 Aug 18,Wed,Rigid,Oil platform I had found to be very firm,A
29 Aug 18,Wed,In the slips,Where fielders make mistakes?,A
29 Aug 18,Wed,Bridge hand,Worker in the captain's area holding the cards?,A
29 Aug 18,Wed,Right,It is not left correct,A
29 Aug 18,Wed,Nomadic,CID moan about having no fixed address,A
29 Aug 18,Wed,Anemone,Somehow mean single flower,A
29 Aug 18,Wed,Lucre,Awfully cruel wealth,A
29 Aug 18,Wed,Back number,Spinal anaesthetic is an out-of-date issue,D
29 Aug 18,Wed,Sound,Healthy noise,D
29 Aug 18,Wed,Blue,Depressing colour?,D
29 Aug 18,Wed,Switch,Change places with southern sorceress,D
29 Aug 18,Wed,Garrison,Wildly roar and sing to troops in the town,D
29 Aug 18,Wed,Kingpin,Pink gin for the leading person,D
29 Aug 18,Wed,Disc jockey,Is every ride of his a record?,D
29 Aug 18,Wed,Negation,Nullify no eating order,D
29 Aug 18,Wed,Singlet,One letter to get a garment,D
29 Aug 18,Wed,Hinder,Obstruct nearer the rear?,D
29 Aug 18,Wed,Edict,Cited an authoritative command,D
29 Aug 18,Wed,Mali,African country of abnormal interest,D
30 Aug 18,Thu,Arno,On the gunner's trip back up the Italian river,A
30 Aug 18,Thu,Greta Garbo,Actress had great trouble at the dress circle,A
30 Aug 18,Thu,Bakewell,A tart you shouldn't undercook,A
30 Aug 18,Thu,Arch,Principal structure,A
30 Aug 18,Thu,Amoral,Morning examination is unprincipled,A
30 Aug 18,Thu,Toucan,A bird can't get mixed up in Oxford University,A
30 Aug 18,Thu,Bruges,Leading boy has strange urges to find a Belgian city,A
30 Aug 18,Thu,Sets in,Is sent out and becomes established,A
30 Aug 18,Thu,Also,"As well as in hospital, some believe",A
30 Aug 18,Thu,Norseman,Ron means to become a Viking,A
30 Aug 18,Thu,Displaying,Revealing that the dunderhead is not serious,A
30 Aug 18,Thu,Over,More than six balls?,A
30 Aug 18,Thu,Red admiral,Real Madrid's unsettled winger,D
30 Aug 18,Thu,Ogle,Make eyes at with love and a broken leg,D
30 Aug 18,Thu,Repeal,About to leap up and annul,D
30 Aug 18,Thu,Varlet,Old rogue has to travel around,D
30 Aug 18,Thu,Paraquat,"Water, in part, can kill weeds",D
30 Aug 18,Thu,Moth,Many get awfully hot on a flier,D
30 Aug 18,Thu,Charitable,Generous provision of a new chair and another furniture item,D
30 Aug 18,Thu,Regroups,Reorganises rug and ropes mixed together,D
30 Aug 18,Thu,Sandal,Grains a boy gets on a shoe,D
30 Aug 18,Thu,Strain,At one point practise for the race,D
30 Aug 18,Thu,Andy,The boy plus a youth leader,D
30 Aug 18,Thu,Ergo,Therefore the giant returns,D
31 Aug 18,Fri,Seven-year itch,Find niece's hat very fetching after being married for some time,A
31 Aug 18,Fri,Educated,Trained the river to flow back with a coin in,A
31 Aug 18,Fri,Noel,Lone Ranger's Christmas,A
31 Aug 18,Fri,Rinsed,Reds in uprising washed lightly,A
31 Aug 18,Fri,Nicest,A French city street is most pleasant,A
31 Aug 18,Fri,Agenda,Time and a change of schedule,A
31 Aug 18,Fri,Lascar,Rascal upset the sailor,A
31 Aug 18,Fri,Edit,Give it to a boy to prepare for publication,A
31 Aug 18,Fri,Lent lily,Temporarily gave the girl a daffodil,A
31 Aug 18,Fri,Driven to drink,Taking a taxi to the pub?,A
31 Aug 18,Fri,Needling,Require Heather to be annoying,D
31 Aug 18,Fri,Reacts,Responds concerning parts of a play,D
31 Aug 18,Fri,Eyot,Plaything returned to Oriental isle,D
31 Aug 18,Fri,Cardinal,Lad in car upset the holy man,D
31 Aug 18,Fri,Picnic,Eating out?,D
31 Aug 18,Fri,Acme,Came over to the summit,D
31 Aug 18,Fri,Deadline,New ideal end for the time limit,D
31 Aug 18,Fri,Starling,Bird upsets rodents and fish,D
31 Aug 18,Fri,Native,Man I have found to be an indigenous local,D
31 Aug 18,Fri,Salary,South Africa takes the French line on pay,D
31 Aug 18,Fri,Dark,You won't know if you're in it,D
31 Aug 18,Fri,Noon,Midday either way,D
01 Sep 18,Sat,Topical,Break-up of coal-pit is of current interest,A
01 Sep 18,Sat,Hymen,Piece of sacred music about eastern deity,A
01 Sep 18,Sat,Sea miles,They indicate the main distance from the same isle,A
